SalePrice,id
132339.98244125402,2735
135602.36048306696,2736
121699.26423154006,2737
138676.0014933172,2738
158559.81946230028,2739
136080.34514322173,2740
146018.94773307216,2741
153977.70149098837,2742
154972.77320600854,2743
162868.30210607446,2744
140297.738121678,2745
137813.12508372252,2746
154009.1233671875,2747
127924.14668340783,2748
128329.69138069768,2749
128029.80105559084,2750
135100.06055028317,2751
203780.4615554399,2752
145385.76155832404,2753
204566.15074290615,2754
136178.48787033037,2755
95391.15965594913,2756
72273.83150333248,2757
86999.88197892791,2758
163517.73068698362,2759
121316.09237865786,2760
141391.3880771529,2761
143518.98530042393,2762
185885.44649420114,2763
153282.46818858208,2764
290651.76794985414,2765
127420.81793724034,2766
87236.27683584332,2767
131643.29797989095,2768
133129.15771328058,2769
142949.6878346416,2770
105986.31237487552,2771
110979.86415629771,2772
164707.7100363869,2773
140270.55528303498,2774
117268.4234740684,2775
143286.74358470307,2776
146183.59659859084,2777
105541.93703871187,2778
123155.06896444922,2779
98056.89611942485,2780
97315.48838739932,2781
95688.60611795344,2782
98173.29480558938,2783
122034.72079175765,2784
137170.95285505394,2785
69177.58317713096,2786
126355.32160505785,2787
74414.09896912379,2788
174829.01841844103,2789
93835.44427728272,2790
111125.2141457251,2791
53761.6013125061,2792
154729.97980786875,2793
100951.1306380468,2794
120169.64593330918,2795
99712.77554298082,2796
194287.43537165807,2797
108244.6028519543,2798
117367.94332854141,2799
69344.45429438629,2800
112981.64520730785,2801
128925.26672313706,2802
168760.91232328117,2803
129491.29986576231,2804
99745.92210400359,2805
84295.18488313982,2806
160525.56329534118,2807
146466.1531038436,2808
131240.7993948178,2809
124797.84369832168,2810
159501.80949090782,2811
168213.68285766954,2812
156275.5424388175,2813
161846.75348810974,2814
98486.15558930354,2815
237718.12763947778,2816
155566.38754070102,2817
130594.23738808371,2818
166914.22863723134,2819
135385.38899339928,2820
105184.330863752,2821
196333.02874752105,2822
307169.42518934456,2823
166326.8358008746,2824
150553.5274701346,2825
129728.44023131755,2826
138404.6021472945,2827
211002.2671001059,2828
213352.1006073163,2829
228112.3877283843,2830
176886.02764754987,2831
237958.0675532233,2832
304203.51295200596,2833
219983.3578966614,2834
226320.77373764804,2835
191748.36330790052,2836
156797.6612851075,2837
151162.66750279441,2838
172936.04779898195,2839
204634.83458082945,2840
205790.2417937849,2841
230490.43820375702,2842
148664.1992909336,2843
171814.72236866213,2844
127204.79884086488,2845
208915.13602082062,2846
208489.02095376133,2847
217745.31033078497,2848
196811.37963373706,2849
282097.1673435393,2850
215650.4956567705,2851
241049.199918063,2852
234065.03344273154,2853
137657.00451403618,2854
199296.4867115274,2855
200251.72407682752,2856
190550.19001906444,2857
205446.6759413413,2858
106826.67849973224,2859
122183.01152685059,2860
124952.93961707085,2861
185825.9286162402,2862
127326.28409875507,2863
240752.28680507443,2864
142878.8150819104,2865
142525.2626358873,2866
97882.65705930184,2867
93905.16149247163,2868
98928.66211918429,2869
120390.75791167912,2870
84888.91837016537,2871
51030.532044325926,2872
97338.60559278307,2873
138837.57801781106,2874
113098.10549544213,2875
164500.86086198242,2876
146485.82214633137,2877
164059.14955737736,2878
133943.29046931118,2879
103696.04035347962,2880
144974.05141030776,2881
176428.9042227327,2882
193944.40550215534,2883
203466.25575119272,2884
186895.12184336694,2885
229082.4688861386,2886
100379.65667176849,2887
142568.42862805218,2888
58777.322350947565,2889
81209.6468584289,2890
136254.98796437826,2891
43176.51563594653,2892
71641.53183280399,2893
55114.14901298758,2894
323044.1096903584,2895
278984.08593968576,2896
207862.6908907377,2897
150512.8180288719,2898
215656.43010185807,2899
158554.32463850582,2900
212379.57316266437,2901
183428.49352866993,2902
332198.34298013017,2903
347781.7637618369,2904
85715.75768295824,2905
196983.9471923333,2906
114498.92492757352,2907
130027.78283505984,2908
154385.55389302655,2909
78097.50007306281,2910
83366.93399771614,2911
148245.26889583084,2912
84248.76752345948,2913
80139.6489634469,2914
87496.3436690566,2915
85034.58301964667,2916
165128.54225094098,2917
119034.14941216544,2918
227808.93476155138,2919
