,0
1363,12.037642514215374
1364,11.858844828104735
1365,11.80310681613779
1366,11.79156866751431
1367,12.301472212283823
1368,12.31157817645718
1369,12.327059542587378
1370,12.046548392020995
1371,12.432036704039678
1372,12.642022751018573
1373,12.323874081130636
1374,12.325468120661402
1375,12.141105636619542
1376,11.981022519198515
1377,11.965418499098714
1378,12.0921604024144
1379,12.244525907994655
1380,12.217207298658716
1381,12.363417997906188
1382,11.920833663746315
1383,12.071753051604663
1384,11.753654867551207
1385,12.240580898658195
1386,12.300172969582295
1387,12.286579646109939
1388,12.182576922579088
1389,12.505954545360872
1390,12.254993871600604
1391,12.38746268742976
1392,12.37097173659485
1393,11.811534417721507
1394,12.215285939268297
1395,12.187508690578051
1396,12.140745848220119
1397,12.221245966719646
1398,11.548616572035703
1399,11.859916974087215
1400,11.742974687881434
1401,12.06998693023271
1402,11.74883568954342
1403,12.439674517729125
1404,11.874777833293194
1405,11.830355855205152
1406,11.598224451901736
1407,11.46133970308056
1408,11.513083149090729
1409,11.648281334010406
1410,11.31970474850378
1411,10.956561207262729
1412,11.467212850615336
1413,11.871710500238976
1414,11.722486894356797
1415,11.968057650482478
1416,11.949038668493886
1417,12.014339707917358
1418,11.857922296294579
1419,11.594680444296781
1420,11.88189255098513
1421,12.174456093313184
1422,12.236095898842253
1423,12.068311662336814
1424,12.117132831440792
1425,12.428397593559795
1426,11.562777598212746
1427,11.89946916670203
1428,10.990961250362936
1429,11.322801333201987
1430,11.880530533403817
1431,10.57700776123011
1432,11.058364279590299
1433,10.716857432107624
1434,12.808037595470022
1435,12.575370017813347
1436,12.297042345303652
1437,11.81087138544066
1438,12.205557383587205
1439,11.990514539675205
1440,12.25234896444943
1441,11.98354759548593
1442,12.69978800015147
1443,12.75245082367736
1444,11.220262938024277
1445,12.161984394823264
1446,11.564425795125043
1447,11.757998263897905
1448,11.851907080829326
1449,11.215699195304943
1450,11.28954463743679
1451,11.924792736858043
1452,11.281168569528749
1453,11.258137539924524
1454,11.371781637815689
1455,11.314880509295293
1456,12.083558620654994
1457,11.706494542961636
1458,12.29752735879568
